line_id,po_id,item_name,category,standard_cost,unit_price,quantity,line_total
LI-000308,PO-00079,Chain Lubricant 1gal,mro,113.1699,111.4641,13,1449.0333
LI-000309,PO-00079,Bearing 6205-2RS,mro,1812.8176,1830.2156,13,23792.8028
LI-000310,PO-00080,Copper Tubing 1in,direct_materials,934.1127,933.7936,318,296946.3648
LI-000311,PO-00080,Zinc Ingot 99.9%,direct_materials,2428.5488,2497.0442,124,309633.4808
LI-000312,PO-00080,Aluminum Sheet 6061,direct_materials,900.5654,925.0991,284,262728.1444
LI-000313,PO-00081,Carbon Fiber Roll,direct_materials,980.7953,967.5074,347,335725.0678
LI-000314,PO-00081,Steel Billet Grade A,direct_materials,1559.8281,1477.2808,105,155114.484
LI-000315,PO-00081,Copper Tubing 1in,direct_materials,2378.8508,2437.0526,142,346061.4692
LI-000316,PO-00081,Nylon Pellets 50lb,direct_materials,2384.5303,2347.6771,218,511793.6078
LI-000317,PO-00081,Steel Billet Grade A,direct_materials,362.3874,365.5708,291,106381.1028
LI-000318,PO-00082,Technical Training Session,services,102.3634,94.163,3,282.489
LI-000319,PO-00082,Software License Annual,services,364.7028,305.8593,2,611.7186
LI-000320,PO-00082,Software License Annual,services,91.9648,100.0347,4,400.1388
LI-000321,PO-00082,Inspection & Audit Service,services,521.9211,545.8976,9,4913.0784
LI-000322,PO-00082,Software License Annual,services,701.8266,596.189,7,4173.323
LI-000323,PO-00084,Equipment Calibration,services,976.0401,971.2226,2,1942.4452
LI-000324,PO-00084,Software License Annual,services,831.9578,861.5397,5,4307.6985
LI-000325,PO-00084,Waste Disposal Service,services,971.2238,882.9029,6,5297.4174
LI-000326,PO-00085,Equipment Calibration,services,1032.6316,1081.3878,7,7569.7146
LI-000327,PO-00085,Technical Training Session,services,194.7761,214.1383,1,214.1383
LI-000328,PO-00085,Technical Training Session,services,418.5263,441.59,2,883.18
LI-000329,PO-00085,Technical Training Session,services,800.6544,707.1039,10,7071.039
LI-000330,PO-00086,Courier & Freight Charge,services,331.1793,295.8201,3,887.4603
LI-000331,PO-00086,Technical Training Session,services,490.0288,539.6072,9,4856.4648
LI-000332,PO-00086,Consulting Day Rate,services,735.6882,784.686,8,6277.488
LI-000333,PO-00086,Preventive Maintenance Visit,services,116.1468,124.8292,10,1248.292
LI-000334,PO-00086,Preventive Maintenance Visit,services,818.4362,846.8058,4,3387.2232
LI-000335,PO-00087,Chain Lubricant 1gal,mro,462.7101,471.119,49,23084.831
LI-000336,PO-00087,Hydraulic Filter HF-200,mro,118.3016,122.6906,7,858.8342
LI-000337,PO-00087,Replacement Seal Kit,mro,616.7823,579.6489,26,15070.8714
LI-000338,PO-00087,O-Ring Kit Viton,mro,1808.4342,2002.5055,5,10012.5275
LI-000339,PO-00087,Bearing 6205-2RS,mro,404.126,381.3381,10,3813.381
LI-000340,PO-00088,Safety Gloves Nitrile L,mro,1856.8949,1992.0507,21,41833.0647
LI-000341,PO-00088,V-Belt B68,mro,232.3737,252.1476,20,5042.952
LI-000342,PO-00088,V-Belt B68,mro,1211.3579,1244.9614,14,17429.4596
LI-000343,PO-00089,Storage Bin Set,indirect,1639.764,2058.9926,8,16471.9408
LI-000344,PO-00089,Facility Sign Set,indirect,565.1759,531.4643,16,8503.4288
LI-000345,PO-00089,Facility Sign Set,indirect,1516.7339,1266.4786,14,17730.7004
LI-000346,PO-00089,Office Supply Bundle,indirect,1822.832,1642.8537,2,3285.7074
LI-000347,PO-00090,Office Supply Bundle,indirect,997.3275,903.9711,10,9039.711
LI-000348,PO-00090,PPE Restocking Kit,indirect,1697.0374,1849.95,13,24049.35
LI-000349,PO-00090,Office Supply Bundle,indirect,1194.6478,1081.3168,7,7569.2176
LI-000350,PO-00091,Nylon Pellets 50lb,direct_materials,2130.2398,2126.5693,203,431693.5679
LI-000351,PO-00091,Carbon Fiber Roll,direct_materials,1764.4446,1777.4686,429,762534.0294
LI-000352,PO-00091,Stainless Plate 304,direct_materials,902.7376,908.3502,277,251613.0054
LI-000353,PO-00091,Aluminum Sheet 6061,direct_materials,610.9002,611.0995,272,166219.064
LI-000354,PO-00091,Copper Tubing 1in,direct_materials,102.2793,103.4567,449,46452.0583
LI-000355,PO-00091,Zinc Ingot 99.9%,direct_materials,344.2699,339.2641,375,127224.0375
LI-000356,PO-00092,Bearing 6205-2RS,mro,1940.5442,2141.176,2,4282.352
LI-000357,PO-00092,Replacement Seal Kit,mro,1605.0312,1568.4511,11,17252.9621
LI-000358,PO-00093,Safety Gloves Nitrile L,mro,1709.8464,1806.8946,29,52399.9434
LI-000359,PO-00093,Bearing 6205-2RS,mro,1540.3819,1418.8919,22,31215.6218
LI-000360,PO-00093,Chain Lubricant 1gal,mro,654.0249,557.1787,7,3900.2509
LI-000361,PO-00094,Replacement Seal Kit,mro,850.1412,649.5047,9,5845.5423
LI-000362,PO-00094,O-Ring Kit Viton,mro,475.2909,374.8896,44,16495.1424
LI-000363,PO-00094,Wire Brush Set,mro,1759.659,1535.3583,3,4606.0749
LI-000364,PO-00094,Cutting Disc 4.5in,mro,88.674,93.9142,14,1314.7988
LI-000365,PO-00094,Safety Gloves Nitrile L,mro,1864.4493,1598.3173,28,44752.8844
LI-000366,PO-00096,Storage Bin Set,indirect,422.8354,406.0543,18,7308.9774
LI-000367,PO-00096,Cable Ties Assorted,indirect,331.0318,402.029,17,6834.493
LI-000368,PO-00096,PPE Restocking Kit,indirect,87.3902,94.4067,16,1510.5072
LI-000369,PO-00096,Facility Sign Set,indirect,1601.7899,1501.3232,2,3002.6464
LI-000370,PO-00096,Facility Sign Set,indirect,1599.247,1536.1016,11,16897.1176
LI-000371,PO-00097,Wire Brush Set,mro,199.5973,184.2436,8,1473.9488
LI-000372,PO-00097,Replacement Seal Kit,mro,1659.6501,1862.2296,3,5586.6888
LI-000373,PO-00098,Technical Training Session,services,296.704,290.7462,2,581.4924
LI-000374,PO-00098,Preventive Maintenance Visit,services,1186.7463,1156.9651,6,6941.7906
LI-000375,PO-00099,Titanium Rod 0.5in,direct_materials,244.479,233.8869,408,95425.8552
LI-000376,PO-00099,Polypropylene Resin,direct_materials,1602.6936,1714.8038,302,517870.7476
LI-000377,PO-00099,Aluminum Sheet 6061,direct_materials,2025.2944,1916.3397,204,390933.2988
LI-000378,PO-00100,Bearing 6205-2RS,mro,969.3163,859.8935,20,17197.87
LI-000379,PO-00100,Cutting Disc 4.5in,mro,1970.6333,1747.8624,16,27965.7984
LI-000380,PO-00100,Grease Cartridge EP2,mro,1651.4349,1553.34,28,43493.52
LI-000381,PO-00100,Hydraulic Filter HF-200,mro,1041.1821,858.4423,8,6867.5384
LI-000382,PO-00100,Chain Lubricant 1gal,mro,1192.005,1050.0196,4,4200.0784
LI-000383,PO-00100,V-Belt B68,mro,358.6489,372.7107,48,17890.1136
LI-000384,PO-00101,Preventive Maintenance Visit,services,1629.5818,1804.185,6,10825.11
LI-000385,PO-00101,Cleaning Contract Monthly,services,1538.3728,1772.3549,7,12406.4843
LI-000386,PO-00101,Waste Disposal Service,services,164.1711,198.2376,4,792.9504
LI-000387,PO-00101,Technical Training Session,services,668.24,792.5055,9,7132.5495
LI-000388,PO-00101,Equipment Calibration,services,824.8366,875.2877,6,5251.7262
LI-000389,PO-00101,Technical Training Session,services,697.1258,675.848,2,1351.696
LI-000390,PO-00102,Cutting Disc 4.5in,mro,685.7887,721.3574,7,5049.5018
LI-000391,PO-00102,Grease Cartridge EP2,mro,1478.1957,1602.2689,31,49670.3359
LI-000392,PO-00102,V-Belt B68,mro,352.6712,350.5987,9,3155.3883
LI-000393,PO-00103,Replacement Seal Kit,mro,363.2524,365.5547,44,16084.4068
LI-000394,PO-00103,Hydraulic Filter HF-200,mro,343.719,317.3625,39,12377.1375
LI-000395,PO-00103,Bearing 6205-2RS,mro,1163.7727,1336.717,50,66835.85
LI-000396,PO-00103,Cutting Disc 4.5in,mro,1593.8344,1121.7414,17,19069.6038
LI-000397,PO-00104,Grease Cartridge EP2,mro,1031.8273,891.9745,43,38354.9035
LI-000398,PO-00104,V-Belt B68,mro,336.8777,316.6218,29,9182.0322
LI-000399,PO-00105,Hydraulic Filter HF-200,mro,330.4192,350.0047,29,10150.1363
LI-000400,PO-00105,Hydraulic Filter HF-200,mro,1738.5329,1698.0014,45,76410.063
LI-000401,PO-00106,Cutting Disc 4.5in,mro,167.6889,144.5556,43,6215.8908
LI-000402,PO-00106,Cutting Disc 4.5in,mro,1255.675,1065.5855,22,23442.881
LI-000403,PO-00106,Grease Cartridge EP2,mro,1703.2445,1438.9395,15,21584.0925
LI-000404,PO-00106,Safety Gloves Nitrile L,mro,1138.7113,1383.6794,42,58114.5348
LI-000405,PO-00106,V-Belt B68,mro,1773.0312,1656.437,13,21533.681
LI-000406,PO-00106,V-Belt B68,mro,1876.0942,1722.3516,30,51670.548
LI-000407,PO-00107,Software License Annual,services,703.6177,647.6162,8,5180.9296
LI-000408,PO-00107,Preventive Maintenance Visit,services,266.5105,239.7973,4,959.1892
LI-000409,PO-00107,On-site Repair Service,services,1101.7601,1162.2781,9,10460.5029
LI-000410,PO-00107,Preventive Maintenance Visit,services,592.3626,544.4845,2,1088.969
LI-000411,PO-00107,On-site Repair Service,services,431.5095,553.4839,1,553.4839
LI-000412,PO-00108,Steel Billet Grade A,direct_materials,4075.1756,4155.5107,233,968233.9931
LI-000413,PO-00108,Steel Billet Grade A,direct_materials,389.0151,386.8156,358,138479.9848
LI-000414,PO-00108,Zinc Ingot 99.9%,direct_materials,3925.7422,3933.2236,493,1939079.2348
LI-000415,PO-00108,Nylon Pellets 50lb,direct_materials,4138.1139,4068.6744,291,1183984.2504
LI-000416,PO-00109,Aluminum Sheet 6061,direct_materials,3986.0074,4070.4432,323,1314753.1536
LI-000417,PO-00109,Copper Tubing 1in,direct_materials,600.617,577.5,235,135712.5
LI-000418,PO-00109,Titanium Rod 0.5in,direct_materials,4248.7376,4358.376,150,653756.4
LI-000419,PO-00109,Nylon Pellets 50lb,direct_materials,2023.0581,2031.4145,52,105633.554
LI-000420,PO-00109,Steel Billet Grade A,direct_materials,3854.6716,3767.3284,404,1522000.6736
LI-000421,PO-00109,Aluminum Sheet 6061,direct_materials,3583.8605,3836.6894,93,356812.1142
LI-000422,PO-00110,Cutting Disc 4.5in,mro,1170.8757,1385.941,22,30490.702
LI-000423,PO-00110,Bearing 6205-2RS,mro,446.5671,436.7293,1,436.7293
LI-000424,PO-00110,V-Belt B68,mro,455.2596,532.6491,1,532.6491
LI-000425,PO-00110,Chain Lubricant 1gal,mro,795.4054,852.5761,41,34955.6201
LI-000426,PO-00110,Grease Cartridge EP2,mro,163.8583,206.1401,22,4535.0822
LI-000427,PO-00111,Chain Lubricant 1gal,mro,87.6102,72.8157,22,1601.9454
LI-000428,PO-00111,Chain Lubricant 1gal,mro,1231.9356,1386.6618,8,11093.2944
LI-000429,PO-00112,Hydraulic Filter HF-200,mro,142.4876,152.4671,6,914.8026
LI-000430,PO-00112,O-Ring Kit Viton,mro,276.8508,222.1839,35,7776.4365
LI-000431,PO-00113,Hydraulic Filter HF-200,mro,74.36,81.8634,18,1473.5412
LI-000432,PO-00113,Chain Lubricant 1gal,mro,1406.9381,1339.3741,24,32144.9784
LI-000433,PO-00113,Grease Cartridge EP2,mro,922.7817,786.2172,38,29876.2536
LI-000434,PO-00114,Inspection & Audit Service,services,122.1073,128.2838,5,641.419
LI-000435,PO-00114,Cleaning Contract Monthly,services,470.7372,496.6158,9,4469.5422
LI-000436,PO-00115,Aluminum Sheet 6061,direct_materials,1791.0675,1820.8706,280,509843.768
LI-000437,PO-00115,Nylon Pellets 50lb,direct_materials,2507.2261,2464.9657,145,357420.0265
LI-000438,PO-00115,Polypropylene Resin,direct_materials,287.6683,272.2146,229,62337.1434
LI-000439,PO-00115,Nylon Pellets 50lb,direct_materials,2204.6146,2137.143,148,316297.164
LI-000440,PO-00116,Wire Brush Set,mro,399.5826,376.5664,4,1506.2656
LI-000441,PO-00116,Hydraulic Filter HF-200,mro,346.9122,369.0493,17,6273.8381
LI-000442,PO-00117,O-Ring Kit Viton,mro,1813.7784,1812.6356,22,39877.9832
LI-000443,PO-00117,Grease Cartridge EP2,mro,599.7798,713.7755,10,7137.755
LI-000444,PO-00117,Cutting Disc 4.5in,mro,521.168,566.5472,18,10197.8496
LI-000445,PO-00117,Replacement Seal Kit,mro,409.994,390.6719,38,14845.5322
LI-000446,PO-00118,Cutting Disc 4.5in,mro,60.7145,52.9348,36,1905.6528
LI-000447,PO-00118,Bearing 6205-2RS,mro,404.8335,457.7717,10,4577.717
LI-000448,PO-00118,Grease Cartridge EP2,mro,448.2671,416.7653,23,9585.6019
LI-000449,PO-00119,V-Belt B68,mro,1346.6613,1419.9938,28,39759.8264
LI-000450,PO-00119,Chain Lubricant 1gal,mro,1134.0429,1148.2105,24,27557.052
LI-000451,PO-00119,Wire Brush Set,mro,408.6829,404.2767,44,17788.1748
LI-000452,PO-00119,Cutting Disc 4.5in,mro,1838.0999,1836.6385,43,78975.4555
LI-000453,PO-00120,Carbon Fiber Roll,direct_materials,851.699,850.1829,244,207444.6276
LI-000454,PO-00120,Brass Fitting 3/4in,direct_materials,839.3707,834.2601,59,49221.3459
LI-000455,PO-00120,Copper Tubing 1in,direct_materials,81.0445,81.8876,182,14903.5432
LI-000456,PO-00120,Titanium Rod 0.5in,direct_materials,1111.1133,1128.2319,447,504319.6593
LI-000457,PO-00120,Nylon Pellets 50lb,direct_materials,417.0768,416.3504,158,65783.3632
LI-000458,PO-00120,Aluminum Sheet 6061,direct_materials,246.3854,261.6696,258,67510.7568
LI-000459,PO-00121,Bearing 6205-2RS,mro,1884.6382,2085.8679,35,73005.3765
LI-000460,PO-00121,Safety Gloves Nitrile L,mro,73.133,87.8885,9,790.9965
LI-000461,PO-00121,Grease Cartridge EP2,mro,1708.2966,1713.4434,14,23988.2076
LI-000462,PO-00122,Hydraulic Filter HF-200,mro,207.1982,178.9953,26,4653.8778
LI-000463,PO-00122,Cutting Disc 4.5in,mro,1759.1899,1726.3515,41,70780.4115
LI-000464,PO-00122,Cutting Disc 4.5in,mro,1266.6428,1218.2995,17,20711.0915
LI-000465,PO-00122,Grease Cartridge EP2,mro,1905.6058,1932.3337,34,65699.3458
LI-000466,PO-00123,O-Ring Kit Viton,mro,1980.9439,1524.4671,37,56405.2827
LI-000467,PO-00123,Grease Cartridge EP2,mro,241.0548,288.8547,11,3177.4017
LI-000468,PO-00123,V-Belt B68,mro,569.023,524.1347,2,1048.2694
LI-000469,PO-00123,Grease Cartridge EP2,mro,1449.4992,1239.2485,34,42134.449
LI-000470,PO-00124,Wire Brush Set,mro,1698.7006,1156.2089,40,46248.356
LI-000471,PO-00124,Replacement Seal Kit,mro,89.283,88.424,11,972.664
LI-000472,PO-00124,Wire Brush Set,mro,913.5369,1012.0013,21,21252.0273
LI-000473,PO-00124,Grease Cartridge EP2,mro,1206.3747,1393.1319,6,8358.7914
LI-000474,PO-00125,Polypropylene Resin,direct_materials,1430.7595,1432.7679,286,409771.6194
LI-000475,PO-00125,Stainless Plate 304,direct_materials,3742.6981,3656.7927,483,1766230.8741
LI-000476,PO-00125,Stainless Plate 304,direct_materials,3714.1101,3749.9092,243,911227.9356
LI-000477,PO-00125,Zinc Ingot 99.9%,direct_materials,842.5912,862.0796,253,218106.1388
LI-000478,PO-00125,Titanium Rod 0.5in,direct_materials,4029.1439,3971.4902,487,1934115.7274
LI-000479,PO-00126,V-Belt B68,mro,988.3996,1032.2194,14,14451.0716
LI-000480,PO-00126,Wire Brush Set,mro,1751.2037,1930.3666,34,65632.4644
LI-000481,PO-00126,Cutting Disc 4.5in,mro,1197.0175,943.4708,32,30191.0656
LI-000482,PO-00126,Cutting Disc 4.5in,mro,844.0871,800.2057,12,9602.4684
LI-000483,PO-00126,Cutting Disc 4.5in,mro,781.0417,731.6046,26,19021.7196
LI-000484,PO-00126,Grease Cartridge EP2,mro,494.813,519.7182,32,16630.9824
LI-000485,PO-00127,Wire Brush Set,mro,1989.2707,1830.5233,22,40271.5126
LI-000486,PO-00127,O-Ring Kit Viton,mro,619.534,646.8826,33,21347.1258
LI-000487,PO-00127,Bearing 6205-2RS,mro,1075.905,1004.9307,17,17083.8219
LI-000488,PO-00127,Cutting Disc 4.5in,mro,424.4562,408.7398,40,16349.592
LI-000489,PO-00127,V-Belt B68,mro,185.771,197.2627,8,1578.1016
LI-000490,PO-00128,Wire Brush Set,mro,1037.8241,1079.2159,18,19425.8862
LI-000491,PO-00128,V-Belt B68,mro,1800.2397,2030.2631,48,97452.6288
LI-000492,PO-00130,PPE Restocking Kit,indirect,1331.0754,1388.8286,13,18054.7718
LI-000493,PO-00130,Packaging Foam Sheet,indirect,1653.1108,1393.1649,7,9752.1543
LI-000494,PO-00130,Facility Sign Set,indirect,663.9412,696.6944,9,6270.2496
LI-000495,PO-00130,First Aid Kit OSHA,indirect,1773.8323,1959.6926,4,7838.7704
LI-000496,PO-00130,Cable Ties Assorted,indirect,1261.9825,1264.0631,17,21489.0727
LI-000497,PO-00130,First Aid Kit OSHA,indirect,1700.5449,1604.1352,19,30478.5688
LI-000498,PO-00131,Replacement Seal Kit,mro,1220.7538,1192.7509,2,2385.5018
LI-000499,PO-00131,Wire Brush Set,mro,1650.8355,1616.3816,16,25862.1056
LI-000500,PO-00131,Wire Brush Set,mro,588.0315,582.6589,14,8157.2246
LI-000501,PO-00131,Bearing 6205-2RS,mro,1254.4258,1333.3209,26,34666.3434
LI-000502,PO-00131,Chain Lubricant 1gal,mro,1632.1765,1514.2889,31,46942.9559
LI-000503,PO-00131,Chain Lubricant 1gal,mro,604.9792,568.955,48,27309.84
LI-000504,PO-00132,Storage Bin Set,indirect,2016.7384,2051.9911,18,36935.8398
LI-000505,PO-00132,First Aid Kit OSHA,indirect,957.0255,891.2074,14,12476.9036
LI-000506,PO-00132,Storage Bin Set,indirect,1937.9305,2314.0366,15,34710.549
LI-000507,PO-00132,First Aid Kit OSHA,indirect,2381.6291,2622.0911,2,5244.1822
LI-000508,PO-00132,Janitorial Supply Box,indirect,665.9169,561.9633,8,4495.7064
LI-000509,PO-00132,Storage Bin Set,indirect,61.7274,73.7064,10,737.064
LI-000510,PO-00133,Software License Annual,services,134.3959,112.5433,10,1125.433
LI-000511,PO-00133,Inspection & Audit Service,services,1019.7976,916.3688,3,2749.1064
LI-000512,PO-00134,Brass Fitting 3/4in,direct_materials,3306.3898,3234.9294,345,1116050.643
LI-000513,PO-00134,Aluminum Sheet 6061,direct_materials,3407.0179,3438.1161,309,1062377.8749
LI-000514,PO-00134,Polypropylene Resin,direct_materials,976.2166,993.9337,202,200774.6074
LI-000515,PO-00134,Nylon Pellets 50lb,direct_materials,2558.9154,2570.0784,296,760743.2064
LI-000516,PO-00134,Zinc Ingot 99.9%,direct_materials,3959.1205,3993.0214,128,511106.7392
LI-000517,PO-00135,Waste Disposal Service,services,844.9425,791.5452,4,3166.1808
LI-000518,PO-00135,Waste Disposal Service,services,889.1117,852.1176,7,5964.8232
LI-000519,PO-00135,Waste Disposal Service,services,862.633,825.6463,7,5779.5241
LI-000520,PO-00135,On-site Repair Service,services,373.5344,317.8802,7,2225.1614
LI-000521,PO-00136,PPE Restocking Kit,indirect,1070.5542,1312.5165,17,22312.7805
LI-000522,PO-00136,Label Stock 4x6,indirect,1797.8208,2104.6638,19,39988.6122
LI-000523,PO-00136,Facility Sign Set,indirect,1420.7448,1089.4311,20,21788.622
LI-000524,PO-00137,Chain Lubricant 1gal,mro,339.1675,375.122,48,18005.856
LI-000525,PO-00137,Bearing 6205-2RS,mro,617.6004,574.5417,33,18959.8761
LI-000526,PO-00137,Bearing 6205-2RS,mro,880.6156,880.8573,6,5285.1438
LI-000527,PO-00137,V-Belt B68,mro,181.7939,167.5452,34,5696.5368
LI-000528,PO-00137,V-Belt B68,mro,714.3953,813.8368,10,8138.368
LI-000529,PO-00138,Courier & Freight Charge,services,654.3267,546.518,6,3279.108
LI-000530,PO-00138,Software License Annual,services,712.7612,689.0676,9,6201.6084
LI-000531,PO-00138,Preventive Maintenance Visit,services,364.2672,461.5999,5,2307.9995
LI-000532,PO-00138,Waste Disposal Service,services,148.7875,144.7583,8,1158.0664
LI-000533,PO-00138,Consulting Day Rate,services,74.5749,84.3079,8,674.4632
LI-000534,PO-00138,Equipment Calibration,services,876.6148,967.1909,2,1934.3818
LI-000535,PO-00139,Bearing 6205-2RS,mro,377.0445,324.7915,39,12666.8685
LI-000536,PO-00139,Hydraulic Filter HF-200,mro,612.2276,698.8979,27,18870.2433
LI-000537,PO-00139,Replacement Seal Kit,mro,1411.9957,1320.115,22,29042.53
LI-000538,PO-00139,Chain Lubricant 1gal,mro,334.8692,287.8261,49,14103.4789
LI-000539,PO-00140,Grease Cartridge EP2,mro,1400.6302,1423.8731,36,51259.4316
LI-000540,PO-00140,Wire Brush Set,mro,1414.1335,1570.9252,12,18851.1024
LI-000541,PO-00141,Replacement Seal Kit,mro,744.1607,651.5669,47,30623.6443
LI-000542,PO-00141,Grease Cartridge EP2,mro,1405.998,1409.3715,38,53556.117
LI-000543,PO-00141,Grease Cartridge EP2,mro,1847.26,1806.6281,44,79491.6364
LI-000544,PO-00141,Wire Brush Set,mro,373.2796,389.8676,8,3118.9408
LI-000545,PO-00141,Grease Cartridge EP2,mro,97.0737,117.1587,35,4100.5545
LI-000546,PO-00141,Hydraulic Filter HF-200,mro,1786.005,1580.7537,19,30034.3203
LI-000547,PO-00142,Consulting Day Rate,services,505.6342,496.4373,10,4964.373
LI-000548,PO-00142,On-site Repair Service,services,980.9947,849.5616,10,8495.616
LI-000549,PO-00142,Courier & Freight Charge,services,1127.6033,1038.8523,1,1038.8523
LI-000550,PO-00142,Waste Disposal Service,services,477.4382,494.0876,7,3458.6132
LI-000551,PO-00143,Cleaning Contract Monthly,services,353.7225,294.9523,4,1179.8092
LI-000552,PO-00143,Waste Disposal Service,services,1244.9102,1406.7203,2,2813.4406
LI-000553,PO-00144,Hydraulic Filter HF-200,mro,740.6183,754.975,1,754.975
LI-000554,PO-00144,Bearing 6205-2RS,mro,618.4502,611.0926,48,29332.4448
LI-000555,PO-00145,Replacement Seal Kit,mro,299.1188,282.5879,23,6499.5217
LI-000556,PO-00145,Wire Brush Set,mro,854.3468,771.4903,46,35488.5538
LI-000557,PO-00145,Hydraulic Filter HF-200,mro,674.3398,641.3341,7,4489.3387
LI-000558,PO-00145,Grease Cartridge EP2,mro,958.8976,1029.4354,12,12353.2248
LI-000559,PO-00145,Cutting Disc 4.5in,mro,76.9748,73.6478,12,883.7736
LI-000560,PO-00146,Cutting Disc 4.5in,mro,894.6189,854.5754,13,11109.4802
LI-000561,PO-00146,Bearing 6205-2RS,mro,375.8035,356.008,3,1068.024
LI-000562,PO-00146,Safety Gloves Nitrile L,mro,794.7502,757.2931,24,18175.0344
LI-000563,PO-00147,Chain Lubricant 1gal,mro,1271.2435,1195.6383,40,47825.532
LI-000564,PO-00147,Cutting Disc 4.5in,mro,395.7401,352.7637,42,14816.0754
LI-000565,PO-00147,Cutting Disc 4.5in,mro,840.1595,622.3734,21,13069.8414
LI-000566,PO-00148,Preventive Maintenance Visit,services,733.2742,634.1665,8,5073.332
LI-000567,PO-00148,Cleaning Contract Monthly,services,1133.187,1019.5972,8,8156.7776
LI-000568,PO-00148,On-site Repair Service,services,104.2985,99.1288,3,297.3864
LI-000569,PO-00148,Preventive Maintenance Visit,services,505.9762,490.1629,5,2450.8145
LI-000570,PO-00148,Waste Disposal Service,services,290.02,239.1092,5,1195.546
LI-000571,PO-00149,Preventive Maintenance Visit,services,1008.4216,1049.5254,3,3148.5762
LI-000572,PO-00149,Preventive Maintenance Visit,services,549.7279,570.2011,9,5131.8099
LI-000573,PO-00149,Preventive Maintenance Visit,services,701.5324,727.6805,1,727.6805
LI-000574,PO-00149,Courier & Freight Charge,services,468.6968,507.76,7,3554.32
LI-000575,PO-00149,Courier & Freight Charge,services,1126.5325,795.695,1,795.695
