receipt_id,po_id,supplier_id,received_date,qty_ordered,qty_received,qty_rejected,on_time,in_full
GR-01597,PO-01738,SUP-035,2025-02-17,76,76,0,True,True
GR-01598,PO-01740,SUP-031,2024-01-10,79,79,0,True,True
GR-01599,PO-01741,SUP-021,2025-10-10,83,58,0,True,False
GR-01600,PO-01742,SUP-031,2024-05-09,150,150,0,True,True
GR-01601,PO-01743,SUP-006,2024-07-11,85,85,0,True,True
GR-01602,PO-01744,SUP-026,2024-02-27,18,18,0,True,True
GR-01603,PO-01745,SUP-026,2025-09-30,16,16,0,True,True
GR-01604,PO-01746,SUP-032,2024-07-18,39,39,0,True,True
GR-01605,PO-01747,SUP-035,2025-02-06,120,120,0,True,True
GR-01606,PO-01748,SUP-019,2025-04-11,37,37,0,True,True
GR-01607,PO-01749,SUP-045,2026-01-06,559,559,0,True,True
GR-01608,PO-01750,SUP-031,2025-10-11,98,98,0,True,True
GR-01609,PO-01751,SUP-029,2026-01-31,8,8,0,True,True
GR-01610,PO-01752,SUP-026,2024-09-04,19,19,0,True,True
GR-01611,PO-01753,SUP-031,2024-05-15,119,119,0,True,True
GR-01612,PO-01754,SUP-031,2024-07-14,149,149,0,True,True
GR-01613,PO-01755,SUP-031,2024-06-11,58,58,0,True,True
GR-01614,PO-01756,SUP-018,2025-01-14,16,16,0,True,True
GR-01615,PO-01757,SUP-009,2025-08-18,731,731,0,True,True
GR-01616,PO-01758,SUP-031,2025-05-31,13,13,0,True,True
GR-01617,PO-01759,SUP-002,2024-01-27,104,70,0,True,False
GR-01618,PO-01761,SUP-019,2024-05-04,18,12,0,False,False
GR-01619,PO-01762,SUP-008,2024-04-15,15,11,0,True,False
GR-01620,PO-01763,SUP-001,2026-02-14,41,41,0,True,True
GR-01621,PO-01764,SUP-006,2024-06-10,100,100,0,True,True
GR-01622,PO-01766,SUP-046,2025-02-03,241,241,0,True,True
GR-01623,PO-01767,SUP-031,2025-03-26,106,106,0,False,True
GR-01624,PO-01768,SUP-028,2024-05-22,92,92,0,True,True
GR-01625,PO-01769,SUP-009,2024-12-18,1569,1569,0,True,True
GR-01626,PO-01770,SUP-021,2024-12-13,34,34,0,True,True
GR-01627,PO-01771,SUP-021,2025-10-30,91,62,0,True,False
GR-01628,PO-01772,SUP-032,2026-01-23,22,22,0,True,True
GR-01629,PO-01773,SUP-006,2025-01-15,31,31,0,True,True
GR-01630,PO-01774,SUP-035,2024-04-12,193,193,0,True,True
GR-01631,PO-01775,SUP-031,2025-06-24,94,94,0,True,True
GR-01632,PO-01776,SUP-002,2025-10-25,105,79,0,False,False
GR-01633,PO-01777,SUP-022,2025-07-11,183,183,0,True,True
GR-01634,PO-01778,SUP-009,2025-04-16,1849,1551,0,False,False
GR-01635,PO-01779,SUP-032,2025-06-03,64,64,0,True,True
GR-01636,PO-01780,SUP-006,2025-06-03,20,20,0,True,True
GR-01637,PO-01781,SUP-031,2025-01-15,66,66,0,True,True
GR-01638,PO-01782,SUP-009,2025-01-09,1512,1512,0,True,True
GR-01639,PO-01783,SUP-031,2024-03-31,42,42,0,True,True
GR-01640,PO-01784,SUP-005,2024-12-31,35,35,0,True,True
GR-01641,PO-01785,SUP-031,2024-09-19,63,63,0,True,True
GR-01642,PO-01786,SUP-031,2024-11-14,147,147,0,True,True
GR-01643,PO-01787,SUP-029,2024-02-08,26,26,0,True,True
GR-01644,PO-01788,SUP-031,2025-06-02,112,112,0,False,True
GR-01645,PO-01789,SUP-031,2024-04-08,147,147,0,True,True
GR-01646,PO-01790,SUP-001,2025-10-23,45,45,0,True,True
GR-01647,PO-01791,SUP-008,2025-03-03,25,25,0,True,True
GR-01648,PO-01792,SUP-021,2024-02-12,100,100,0,True,True
GR-01649,PO-01793,SUP-006,2024-12-26,80,80,0,True,True
GR-01650,PO-01796,SUP-021,2025-03-26,111,111,0,True,True
GR-01651,PO-01797,SUP-031,2026-02-02,137,137,0,True,True
GR-01652,PO-01798,SUP-031,2024-04-25,91,91,0,True,True
GR-01653,PO-01799,SUP-031,2024-12-11,76,76,0,True,True
GR-01654,PO-01800,SUP-036,2024-11-30,21,21,0,True,True
GR-01655,PO-01801,SUP-009,2025-01-11,997,997,0,True,True
GR-01656,PO-01802,SUP-031,2024-05-18,84,84,0,True,True
GR-01657,PO-01803,SUP-049,2025-04-29,978,978,42,True,True
GR-01658,PO-01804,SUP-009,2025-10-08,881,881,0,True,True
GR-01659,PO-01805,SUP-006,2025-05-11,118,118,0,True,True
GR-01660,PO-01806,SUP-019,2025-05-06,17,17,0,True,True
GR-01661,PO-01807,SUP-048,2025-03-26,31,31,0,True,True
GR-01662,PO-01808,SUP-006,2024-09-22,130,130,0,True,True
GR-01663,PO-01810,SUP-031,2024-09-09,56,56,2,True,True
GR-01664,PO-01811,SUP-026,2024-11-16,12,12,0,True,True
GR-01665,PO-01812,SUP-007,2025-07-22,15,15,0,True,True
GR-01666,PO-01813,SUP-043,2025-07-01,1855,1855,0,True,True
GR-01667,PO-01814,SUP-031,2024-04-05,152,152,0,True,True
GR-01668,PO-01815,SUP-001,2024-02-08,17,17,0,True,True
GR-01669,PO-01816,SUP-031,2025-10-03,165,165,0,True,True
GR-01670,PO-01817,SUP-031,2024-10-23,130,130,0,True,True
GR-01671,PO-01818,SUP-021,2024-05-10,218,218,0,True,True
GR-01672,PO-01819,SUP-006,2024-08-01,94,94,0,True,True
GR-01673,PO-01820,SUP-006,2025-10-17,141,141,0,True,True
GR-01674,PO-01821,SUP-001,2024-05-02,43,43,0,True,True
GR-01675,PO-01822,SUP-007,2025-12-18,21,21,0,True,True
GR-01676,PO-01823,SUP-021,2025-06-22,47,47,0,True,True
GR-01677,PO-01824,SUP-031,2026-01-28,93,93,0,True,True
GR-01678,PO-01825,SUP-026,2025-05-27,38,38,0,True,True
GR-01679,PO-01826,SUP-031,2024-03-11,41,41,0,True,True
GR-01680,PO-01827,SUP-031,2025-08-02,83,83,0,True,True
GR-01681,PO-01828,SUP-040,2024-12-22,1323,1323,0,True,True
GR-01682,PO-01829,SUP-018,2024-06-01,10,10,0,True,True
GR-01683,PO-01830,SUP-006,2025-12-16,150,150,0,True,True
GR-01684,PO-01831,SUP-001,2024-10-04,64,64,0,True,True
GR-01685,PO-01832,SUP-031,2024-06-08,158,158,0,True,True
GR-01686,PO-01833,SUP-006,2025-10-23,75,75,0,True,True
GR-01687,PO-01834,SUP-043,2024-02-23,1825,1825,0,True,True
GR-01688,PO-01835,SUP-031,2024-12-04,22,22,0,True,True
GR-01689,PO-01836,SUP-027,2024-05-31,26,26,0,True,True
GR-01690,PO-01838,SUP-031,2025-03-03,135,135,0,True,True
GR-01691,PO-01839,SUP-031,2025-07-26,144,144,0,True,True
GR-01692,PO-01840,SUP-026,2025-06-15,8,8,0,True,True
GR-01693,PO-01841,SUP-031,2025-03-30,28,28,0,True,True
GR-01694,PO-01843,SUP-014,2025-05-11,29,29,0,True,True
GR-01695,PO-01844,SUP-013,2024-04-06,1574,1574,0,True,True
GR-01696,PO-01845,SUP-028,2025-12-07,82,82,0,True,True
GR-01697,PO-01846,SUP-031,2025-03-12,107,107,0,True,True
GR-01698,PO-01848,SUP-001,2025-06-10,55,55,0,True,True
GR-01699,PO-01849,SUP-031,2025-10-23,144,144,0,True,True
GR-01700,PO-01850,SUP-021,2024-01-14,78,78,0,True,True
GR-01701,PO-01851,SUP-007,2025-08-24,11,11,0,True,True
GR-01702,PO-01852,SUP-046,2025-03-13,1175,1076,0,False,False
GR-01703,PO-01853,SUP-046,2025-10-28,1233,1233,0,True,True
GR-01704,PO-01854,SUP-031,2025-01-16,66,66,0,False,True
GR-01705,PO-01855,SUP-031,2025-06-13,162,162,0,True,True
GR-01706,PO-01856,SUP-031,2025-11-14,30,30,0,True,True
GR-01707,PO-01858,SUP-031,2025-07-15,200,200,0,True,True
GR-01708,PO-01859,SUP-031,2025-05-30,89,89,0,True,True
GR-01709,PO-01860,SUP-004,2024-09-09,940,940,0,True,True
GR-01710,PO-01861,SUP-031,2025-11-06,72,72,0,True,True
GR-01711,PO-01862,SUP-031,2024-08-18,53,53,0,True,True
GR-01712,PO-01863,SUP-013,2025-09-10,862,862,0,True,True
GR-01713,PO-01864,SUP-036,2025-11-04,21,21,0,True,True
GR-01714,PO-01865,SUP-043,2026-02-13,923,923,0,True,True
GR-01715,PO-01866,SUP-048,2025-06-30,69,69,0,True,True
GR-01716,PO-01867,SUP-039,2025-02-26,32,32,0,True,True
GR-01717,PO-01868,SUP-009,2025-02-14,1636,1636,0,True,True
GR-01718,PO-01869,SUP-031,2024-12-30,64,64,0,True,True
GR-01719,PO-01870,SUP-035,2024-02-20,212,212,0,True,True
GR-01720,PO-01871,SUP-006,2025-04-19,84,84,0,False,True
GR-01721,PO-01872,SUP-031,2024-08-09,156,156,0,True,True
GR-01722,PO-01873,SUP-031,2025-05-23,54,54,0,True,True
GR-01723,PO-01874,SUP-001,2024-12-01,65,65,0,True,True
GR-01724,PO-01876,SUP-021,2025-11-11,90,90,0,True,True
GR-01725,PO-01877,SUP-031,2025-09-14,102,102,0,True,True
GR-01726,PO-01878,SUP-021,2025-06-24,39,39,0,True,True
GR-01727,PO-01879,SUP-011,2025-04-10,50,50,0,True,True
GR-01728,PO-01880,SUP-031,2025-06-06,89,89,0,True,True
GR-01729,PO-01881,SUP-009,2024-11-30,902,902,0,True,True
GR-01730,PO-01882,SUP-048,2025-11-22,63,63,0,False,True
GR-01731,PO-01883,SUP-018,2025-05-19,8,8,0,True,True
GR-01732,PO-01885,SUP-031,2025-10-31,84,84,0,True,True
GR-01733,PO-01886,SUP-032,2025-12-05,33,33,0,True,True
GR-01734,PO-01887,SUP-006,2025-06-23,52,52,0,True,True
GR-01735,PO-01889,SUP-033,2024-04-01,474,474,9,True,True
GR-01736,PO-01890,SUP-031,2025-01-12,43,43,0,True,True
GR-01737,PO-01891,SUP-026,2024-03-24,29,29,0,True,True
GR-01738,PO-01892,SUP-026,2024-10-12,10,10,0,True,True
GR-01739,PO-01893,SUP-031,2025-08-27,156,156,0,True,True
GR-01740,PO-01894,SUP-035,2025-02-22,52,52,0,True,True
GR-01741,PO-01896,SUP-009,2025-02-20,1288,1288,0,True,True
GR-01742,PO-01897,SUP-031,2025-02-14,119,119,0,True,True
GR-01743,PO-01898,SUP-040,2024-03-05,832,832,0,True,True
GR-01744,PO-01899,SUP-031,2024-09-29,73,73,0,True,True
GR-01745,PO-01900,SUP-018,2025-01-30,34,34,0,True,True
GR-01746,PO-01901,SUP-006,2024-04-27,66,66,0,True,True
GR-01747,PO-01902,SUP-026,2026-02-19,19,17,0,True,False
GR-01748,PO-01904,SUP-020,2024-11-30,155,155,0,True,True
GR-01749,PO-01905,SUP-021,2025-07-11,49,49,0,True,True
GR-01750,PO-01906,SUP-006,2024-02-13,103,103,0,True,True
GR-01751,PO-01907,SUP-009,2024-06-09,1795,1795,0,False,True
GR-01752,PO-01908,SUP-021,2024-07-27,37,37,0,True,True
GR-01753,PO-01909,SUP-031,2025-07-10,32,32,0,True,True
GR-01754,PO-01910,SUP-009,2024-11-08,1871,1871,0,False,True
GR-01755,PO-01911,SUP-031,2025-04-10,148,148,0,True,True
GR-01756,PO-01912,SUP-026,2025-03-21,44,44,0,True,True
GR-01757,PO-01913,SUP-027,2025-07-06,30,30,0,True,True
GR-01758,PO-01914,SUP-031,2025-07-05,125,125,0,True,True
GR-01759,PO-01916,SUP-007,2024-02-16,28,28,0,True,True
GR-01760,PO-01917,SUP-001,2025-02-24,24,24,0,True,True
GR-01761,PO-01918,SUP-037,2025-10-28,981,911,0,True,False
GR-01762,PO-01919,SUP-006,2025-08-22,94,94,0,True,True
GR-01763,PO-01920,SUP-009,2025-03-18,1510,1510,0,True,True
GR-01764,PO-01921,SUP-029,2024-09-10,38,38,1,True,True
GR-01765,PO-01922,SUP-021,2025-07-22,133,133,0,True,True
GR-01766,PO-01924,SUP-027,2025-12-26,28,28,0,True,True
GR-01767,PO-01925,SUP-028,2024-06-08,112,112,0,True,True
GR-01768,PO-01926,SUP-031,2025-02-13,27,27,0,True,True
GR-01769,PO-01927,SUP-006,2024-09-17,117,117,0,True,True
GR-01770,PO-01928,SUP-031,2025-03-11,51,51,0,True,True
GR-01771,PO-01929,SUP-025,2025-11-11,112,112,0,False,True
GR-01772,PO-01930,SUP-031,2024-05-05,148,148,0,True,True
GR-01773,PO-01931,SUP-007,2025-03-22,25,22,0,True,False
GR-01774,PO-01932,SUP-031,2024-01-15,150,150,0,True,True
GR-01775,PO-01933,SUP-037,2024-06-17,1822,1822,0,True,True
GR-01776,PO-01934,SUP-031,2024-09-13,59,51,0,True,False
GR-01777,PO-01935,SUP-021,2024-01-26,71,71,0,True,True
GR-01778,PO-01936,SUP-031,2024-09-08,98,98,0,True,True
GR-01779,PO-01937,SUP-006,2026-02-06,82,82,0,True,True
GR-01780,PO-01938,SUP-031,2024-09-03,114,114,0,True,True
GR-01781,PO-01939,SUP-031,2025-07-02,98,87,0,True,False
GR-01782,PO-01941,SUP-031,2025-09-09,140,140,0,True,True
GR-01783,PO-01942,SUP-007,2025-03-19,22,22,0,True,True
GR-01784,PO-01943,SUP-040,2026-01-28,332,332,0,True,True
GR-01785,PO-01944,SUP-040,2025-01-04,779,779,0,True,True
GR-01786,PO-01945,SUP-001,2025-09-20,46,46,0,True,True
GR-01787,PO-01946,SUP-021,2024-06-25,130,130,0,True,True
GR-01788,PO-01947,SUP-026,2025-03-30,28,28,0,True,True
GR-01789,PO-01948,SUP-028,2024-07-26,145,145,0,True,True
GR-01790,PO-01950,SUP-021,2025-10-21,66,66,0,True,True
GR-01791,PO-01951,SUP-033,2025-10-09,1163,1163,0,False,True
GR-01792,PO-01952,SUP-007,2025-10-19,30,30,0,False,True
GR-01793,PO-01953,SUP-045,2024-06-15,1304,1159,0,True,False
GR-01794,PO-01954,SUP-031,2024-11-26,139,139,0,True,True
GR-01795,PO-01955,SUP-001,2024-08-26,53,53,0,True,True
GR-01796,PO-01956,SUP-042,2025-07-03,131,131,0,True,True
GR-01797,PO-01957,SUP-041,2024-05-25,544,544,0,True,True
GR-01798,PO-01958,SUP-031,2025-02-26,61,38,0,False,False
GR-01799,PO-01959,SUP-048,2025-08-21,35,35,0,True,True
GR-01800,PO-01960,SUP-026,2024-08-06,17,12,0,False,False
GR-01801,PO-01961,SUP-006,2025-02-22,120,120,0,True,True
GR-01802,PO-01962,SUP-006,2025-06-28,86,86,0,True,True
GR-01803,PO-01963,SUP-003,2025-11-07,35,35,0,True,True
GR-01804,PO-01964,SUP-048,2025-08-16,73,73,0,True,True
GR-01805,PO-01965,SUP-031,2024-06-05,50,33,0,True,False
GR-01806,PO-01967,SUP-031,2024-06-01,132,132,0,True,True
GR-01807,PO-01968,SUP-009,2024-06-04,1526,1526,0,True,True
GR-01808,PO-01969,SUP-009,2025-12-06,1247,1247,0,True,True
GR-01809,PO-01970,SUP-008,2026-02-12,11,11,0,True,True
GR-01810,PO-01971,SUP-006,2024-12-09,60,60,0,True,True
GR-01811,PO-01972,SUP-024,2024-06-04,86,86,0,True,True
GR-01812,PO-01973,SUP-031,2024-03-23,66,66,0,True,True
GR-01813,PO-01974,SUP-049,2024-04-19,713,445,0,False,False
GR-01814,PO-01975,SUP-031,2024-12-22,79,79,0,True,True
GR-01815,PO-01976,SUP-031,2025-09-04,145,145,0,True,True
GR-01816,PO-01977,SUP-009,2025-09-04,1366,1366,0,True,True
GR-01817,PO-01978,SUP-035,2024-01-17,31,31,0,True,True
GR-01818,PO-01979,SUP-021,2024-07-24,52,52,0,True,True
GR-01819,PO-01980,SUP-026,2025-11-01,21,21,0,True,True
GR-01820,PO-01981,SUP-021,2024-04-28,25,21,0,False,False
GR-01821,PO-01982,SUP-031,2025-11-21,88,88,0,True,True
GR-01822,PO-01983,SUP-023,2024-10-09,186,158,0,True,False
GR-01823,PO-01984,SUP-009,2024-10-06,1368,1368,0,True,True
GR-01824,PO-01985,SUP-006,2024-03-01,92,59,0,False,False
GR-01825,PO-01986,SUP-006,2024-07-29,98,98,0,True,True
GR-01826,PO-01987,SUP-035,2025-12-11,17,17,0,True,True
GR-01827,PO-01988,SUP-011,2025-08-02,44,44,0,True,True
GR-01828,PO-01989,SUP-031,2025-12-30,74,74,0,True,True
GR-01829,PO-01991,SUP-031,2024-11-01,84,84,0,True,True
GR-01830,PO-01992,SUP-031,2026-01-28,113,113,0,True,True
GR-01831,PO-01993,SUP-031,2025-08-26,105,105,0,True,True
GR-01832,PO-01994,SUP-006,2025-11-22,100,100,0,False,True
GR-01833,PO-01995,SUP-029,2024-05-06,26,26,0,True,True
GR-01834,PO-01996,SUP-022,2026-01-20,90,70,0,False,False
GR-01835,PO-01997,SUP-007,2024-06-10,18,14,0,False,False
GR-01836,PO-01998,SUP-022,2026-01-17,153,153,0,True,True
GR-01837,PO-01999,SUP-009,2024-08-17,957,957,0,True,True
